SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,1728496730,5792.6,20241009 10:58:50,10:58:50,5,preburn,qudo,8,81,1728496722,0.006921516,6.921515555,4.438668802,144.4174286,124.5638261,12.16284192,14.10141619,0.465788436,2.883689214,0.427668167,0.270457101,283.8938045,25.51519904,25.04191429,3.187631941,49.83764656,1.646457951,3.303643059,1.541173989,-305.238836,93.45694654,6.8789174,78.9908325,18.91110786,6.92412246,4.438668802,179.6705623,164.5825879,2.426709316,66.77297276,6.921515555,10.06225423,16.86686303,1.93659E-05,79.96077635,0,0,1,0,51743.8494,1600.005714,1358.788682,0.849239893,0.177432994,6,0.5,0: Broadleaf,2,TRUE,1728496722,144.4174286,164.3283214,16.86193929,10.05463214,148.291,16.951975,600.0053929,97.54336071,0.100090811,25.64305714,25.04191429,999.9,0,0,9986.183214,0,342.6456071,-19.91083929,146.8944643,165.9973929,6.807296429,164.3283214,10.05463214,1.64477,0.980763143,14.38476786,6.633689286,1600.005714,0.692003929,0.307996107,0,2.071996429,0,13823.2,13790.25357,37.937,39.25,38.5,37.625,37.312,1107.209643,492.7960714,0,1728496787,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-19.56642439,-7.856347735,0.783057701,0,6.817070976,-0.151235958,0.018419401,0,0,2,0/2,3.22772,2.70444,0.0464652,0.0509827,0.0866789,0.0590647,31195.3,30211,31344.6,30194.3,38345.9,37573.9,43929.7,42164.4,2.11507,1.7965,0.0026077,0,24.994,999.9,69.5,28.1,27.1963,60.7101,24.5192,1,0.146939,2.96623,20.173,5.21564,11.998,4.9639,3.29568,9999,9999,9999,149.6,4.97095,1.86781,1.85925,1.8653,1.86314,1.8645,1.86004,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-4,-0.09,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,96.3,96.2,0.615234,2.41699,1.44775,2.31934,1.55151,2.36572,35.244,14.0532,18,611.311,409.17,21.3443,28.8042,30.0007,28.7638,28.7048,12.3635,64.9842,0,21.3151,200.976,10.1477,99.4723,100.751
613,1728496735,5797.6,20241009 10:58:55,10:58:55,5,preburn,qudo,8,81,1728496728,0.006906332,6.906331514,4.957641573,157.0654444,134.9660345,13.17854828,15.33641075,0.464860228,2.885088451,0.426901914,0.269965338,283.8950544,25.51174164,25.04062593,3.187387181,49.87134414,1.64683514,3.302167144,1.540552041,-304.5692198,92.53127461,6.807177973,78.66428727,19.58025515,6.913434432,4.957641573,192.660002,176.8849273,2.463970418,66.77297276,6.906331514,10.08050132,16.87028424,-3.05274E-05,79.96077635,0,0,1,0,51785.11056,1600.011852,1358.793978,0.849239945,0.177433095,6,0.5,0: Broadleaf,2,TRUE,1728496728,157.0654444,177.730963,16.8658037,10.06916667,161.0251852,16.95582963,600.0173704,97.54342593,0.100016941,25.63552593,25.04062593,999.9,0,0,9994.214074,0,340.0224815,-20.6656,159.76,179.5388889,6.796627407,177.730963,10.06916667,1.645148148,0.982181185,14.38831481,6.654678889,1600.011852,0.692002593,0.307997444,0,2.065681481,0,13785.16296,13790.28148,37.937,39.25,38.5,37.625,37.312,1107.211111,492.8007407,0,1728496792,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-20.09730976,-8.588816028,0.852258409,0,6.804279756,-0.092156446,0.011242837,1,1,2,1/2,3.22787,2.70424,0.0495543,0.0540898,0.0867015,0.059313,31093.8,30111.9,31344.3,30194.1,38344.7,37563.9,43929.2,42164.3,2.115,1.79618,0.00342354,0,24.994,999.9,69.4,28.1,27.1564,61.1401,24.6314,1,0.147505,2.98188,20.1727,5.21429,11.998,4.96365,3.29555,9999,9999,9999,149.6,4.97095,1.86783,1.85924,1.86532,1.86313,1.86451,1.86004,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-4.083,-0.0901,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,96.4,96.3,0.645752,2.42432,1.44775,2.31934,1.55151,2.33032,35.2671,14.0445,18,611.338,409.043,21.3061,28.8128,30.0007,28.7718,28.7133,12.9803,64.9842,0,21.2755,216.006,10.1482,99.4713,100.751
614,1728496740,5802.6,20241009 10:59:00,10:59:00,5,preburn,qudo,8,81,1728496732,0.006928362,6.928361535,5.566400805,168.3601786,143.8101237,14.04212373,16.439277,0.466371044,2.885903089,0.428186285,0.270786164,283.8934358,25.50210144,25.04658214,3.188518866,49.90903954,1.647703714,3.301413389,1.540815152,-305.5407437,91.03211512,6.695070804,76.07987796,20.0630581,6.89859219,5.566400805,205.170856,188.9829515,2.417550889,66.77297276,6.928361535,10.12964411,16.90393394,0.007061403,79.96077635,0,0,1,0,51809.04707,1600.001071,1358.784975,0.849240041,0.177433279,6,0.5,0: Broadleaf,2,TRUE,1728496732,168.3601786,189.5846786,16.87468929,10.09251071,172.3970714,16.96471071,600.0001786,97.54351429,0.099985139,25.63167857,25.04658214,999.9,0,0,9998.886429,0,334.6197857,-21.22450714,171.2502143,191.5178571,6.7821725,189.5846786,10.09251071,1.646016071,0.984458929,14.39646786,6.688324286,1600.001071,0.691999214,0.308000786,0,2.061078571,0,13748.50357,13790.175,37.937,39.25,38.5,37.625,37.312,1107.198571,492.8025,0,1728496797,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-20.8942,-7.437309408,0.739852493,0,6.788459024,-0.187969338,0.021146404,0,0,2,0/2,3.22783,2.70437,0.0525447,0.0572006,0.0868194,0.0593725,30995.4,30012.5,31343.8,30193.9,38339.1,37561.1,43928.5,42163.8,2.11472,1.7959,0.00435486,0,24.9961,999.9,69.4,28.1,27.1547,61.1501,24.371,1,0.148194,3.03116,20.172,5.21459,11.998,4.963,3.29568,9999,9999,9999,149.6,4.97095,1.86781,1.85924,1.86528,1.86312,1.86449,1.86005,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-4.164,-0.09,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,96.5,96.4,0.673828,2.41699,1.44897,2.31812,1.55151,2.31201,35.2671,14.0357,18,611.226,408.94,21.2679,28.8215,30.0007,28.7803,28.7212,13.5264,64.9842,0,21.2174,226.059,10.1359,99.4696,100.749
615,1728496745,5807.6,20241009 10:59:05,10:59:05,5,preburn,qudo,8,81,1728496738,0.006900326,6.900326048,6.074887592,181.0364815,154.2117398,15.05783087,17.67710243,0.464139884,2.886398622,0.426309672,0.269585023,283.8964558,25.50372732,25.05712222,3.190522347,49.97187402,1.649209282,3.300275033,1.541313065,-304.3043787,88.50318892,6.50811466,74.60338066,20.64636109,6.886957785,6.074887592,217.9848505,201.2065636,2.434983055,66.77297276,6.900326048,10.1389653,16.91549333,0.001360602,79.96077635,0,0,1,0,51824.21946,1600.017407,1358.798911,0.84924008,0.177433354,6,0.5,0: Broadleaf,2,TRUE,1728496738,181.0364815,202.9297778,16.89004444,10.11936296,185.1598889,16.98006296,599.996037,97.54391111,0.099957578,25.62586667,25.05712222,999.9,0,0,10001.69407,0,326.4600741,-21.89322963,184.147,205.0043704,6.770676667,202.9297778,10.11936296,1.647522222,0.98708263,14.4105963,6.727055926,1600.017407,0.691997926,0.308002074,0,2.095355556,0,13705.03704,13790.30741,37.937,39.25,38.5,37.625,37.312,1107.207778,492.8096296,0,1728496802,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-21.50474146,-7.484901742,0.747851452,0,6.780189512,-0.14131338,0.018925634,0,0,2,0/2,3.22773,2.70443,0.0555004,0.0600979,0.0868618,0.059416,30898.3,29919.5,31343.4,30193.2,38336.7,37558.7,43927.7,42162.9,2.11488,1.79565,0.00407174,0,24.9982,999.9,69.4,28.2,27.3167,61.3401,24.7516,1,0.149083,3.12624,20.1699,5.21415,11.998,4.9635,3.29545,9999,9999,9999,149.6,4.97095,1.86777,1.85921,1.86528,1.86313,1.86448,1.86003,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-4.245,-0.09,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,96.5,96.5,0.700684,2.42188,1.44775,2.31934,1.55151,2.38159,35.2902,14.0445,18,611.408,408.856,21.2136,28.8301,30.0008,28.7876,28.7297,14.1154,64.9842,0,21.1483,241.1,10.1359,99.4681,100.747
616,1728496750,5812.6,20241009 10:59:10,10:59:10,5,preburn,qudo,8,81,1728496742,0.006887195,6.88719525,6.72740944,192.2606429,162.7171987,15.88833176,18.77306703,0.46323216,2.88548581,0.425532457,0.269088812,283.8976426,25.50098367,25.0646,3.191944406,50.03779531,1.650779277,3.29906477,1.54116513,-303.7253105,86.3504165,6.351859625,72.87460822,20.99370913,6.883957507,6.72740944,230.0556295,212.9922788,2.349253958,66.77297276,6.88719525,10.14761822,16.91723636,0.000225716,79.96077635,0,0,1,0,51799.21563,1600.025357,1358.805546,0.849240008,0.177433215,6,0.5,0: Broadleaf,2,TRUE,1728496742,192.2606429,214.57825,16.90612857,10.13843571,196.4605714,16.99613214,599.9896786,97.54383929,0.09999855,25.61968571,25.0646,999.9,0,0,9996.455,0,321.3438571,-22.31759643,195.5670714,216.776,6.767691786,214.57825,10.13843571,1.64909,0.988942036,14.42531429,6.754470357,1600.025357,0.692000286,0.307999714,0,2.150396429,0,13665.25,13790.40714,37.937,39.2455,38.5,37.625,37.312,1107.217143,492.8082143,0,1728496807,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-21.94522927,-5.99018676,0.605601334,0,6.773558293,-0.057394495,0.013989494,1,1,2,1/2,3.22783,2.70448,0.0583167,0.0629667,0.0868614,0.0594417,30805.4,29827.7,31342.6,30192.7,38335.9,37557.1,43926.7,42162.3,2.11468,1.7954,0.00465289,0,24.9982,999.9,69.4,28.2,27.3165,60.9301,24.4111,1,0.150356,3.21458,20.1683,5.214,11.998,4.9631,3.29563,9999,9999,9999,149.6,4.97095,1.86779,1.85917,1.86527,1.86311,1.86447,1.86004,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-4.324,-0.09,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,96.6,96.6,0.72998,2.41943,1.44775,2.31934,1.55151,2.2583,35.3133,14.027,18,611.344,408.768,21.1456,28.8388,30.0011,28.7956,28.7376,14.6735,64.9842,0,21.0836,251.141,10.1359,99.4657,100.746
617,1728496755,5817.6,20241009 10:59:15,10:59:15,5,preburn,qudo,8,81,1728496748,0.006891382,6.891382056,7.300514143,204.7227037,172.7898807,16.87191798,19.98997076,0.463734888,2.884866324,0.42594948,0.269356263,283.8932272,25.48855607,25.06768148,3.192530577,50.10671784,1.65194777,3.296858866,1.540582807,-303.9099487,84.0996677,6.18736993,70.27031616,21.50584322,6.887297295,7.300514143,242.6491144,224.8695273,2.380648178,66.77297276,6.891382056,10.15343609,16.92619152,0.000369481,79.96077635,0,0,1,0,51783.48177,1600,1358.784056,0.849240035,0.177433267,6,0.5,0: Broadleaf,2,TRUE,1728496748,204.7227037,227.6383704,16.91804444,10.14731481,209.0075185,17.00804815,600.0042593,97.54405926,0.100073037,25.60841481,25.06768148,999.9,0,0,9992.872963,0,318.9384074,-22.91555926,208.2458889,229.9718519,6.770732593,227.6383704,10.14731481,1.650256296,0.989810111,14.43625556,6.767240741,1600,0.691999111,0.308000889,0,2.218007407,0,13619.33704,13790.17407,37.937,39.24533333,38.5,37.625,37.312,1107.198148,492.8018519,0,1728496812,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-22.5571375,-6.363430019,0.630156322,0,6.76753675,0.035641013,0.006506133,1,1,2,1/2,3.22785,2.70442,0.0611072,0.0658683,0.0868877,0.0594743,30714,29735.2,31342.6,30192.6,38335,37555.6,43926.8,42161.9,2.11485,1.7951,0.00391528,0,24.9982,999.9,69.4,28.2,27.3172,61.1201,24.5873,1,0.151278,3.26486,20.1674,5.2134,11.998,4.96345,3.29545,9999,9999,9999,149.6,4.97093,1.86776,1.85921,1.86525,1.8631,1.8645,1.86004,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-4.404,-0.09,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,96.7,96.6,0.758057,2.41577,1.44775,2.31812,1.55151,2.37915,35.3365,14.0445,18,611.552,408.655,21.0758,28.8474,30.0009,28.8036,28.7461,15.274,64.9842,0,21.0135,266.192,10.1359,99.4659,100.745
618,1728496760,5822.6,20241009 10:59:20,10:59:20,5,preburn,qudo,8,81,1728496752,0.006875789,6.875788987,7.905854675,215.7653929,181.2893669,17.70182506,21.0682033,0.462896541,2.885593081,0.425250347,0.268908228,283.8896022,25.48105268,25.06431429,3.191890062,50.15093195,1.652265034,3.294584906,1.539625027,-303.2222943,82.83612094,6.092414084,69.59584286,22.02027333,6.883683255,7.905854675,255.3443584,236.8671394,2.400276216,66.77297276,6.875788987,10.16121192,16.92121515,-0.000126708,79.96077635,0,0,1,0,51806.25516,1599.979643,1358.766761,0.849240031,0.177433259,6,0.5,0: Broadleaf,2,TRUE,1728496752,215.7653929,239.2705714,16.92131071,10.15421071,220.1253929,17.01131071,600.0090714,97.54399286,0.100040886,25.59678929,25.06431429,999.9,0,0,9997.055714,0,325.0334643,-23.50515,219.4793571,241.7251429,6.767097143,239.2705714,10.15421071,1.6505725,0.990482357,14.43922857,6.777120714,1599.979643,0.691998821,0.308001179,0,2.234185714,0,13577.93571,13790.00714,37.937,39.2455,38.5,37.625,37.3165,1107.184286,492.7953571,0,1728496817,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-23.22248049,-7.469326829,0.760138774,0,6.768552683,-0.04022216,0.004550104,1,1,2,1/2,3.22777,2.70416,0.063876,0.0687409,0.0868724,0.0595024,30622.9,29643.2,31342.1,30192.1,38335.2,37553.6,43926.3,42160.9,2.11485,1.79515,0.00382587,0,24.9982,999.9,69.3,28.2,27.279,61.4001,24.5994,1,0.152099,3.31889,20.1666,5.21474,11.998,4.9633,3.2956,9999,9999,9999,149.6,4.97093,1.86775,1.85924,1.86526,1.86311,1.86449,1.86004,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-4.484,-0.09,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,96.8,96.7,0.788574,2.42188,1.44897,2.31812,1.55151,2.32788,35.3365,14.027,18,611.639,408.738,21.0058,28.8561,30.0009,28.8121,28.754,15.8272,64.9842,0,20.9539,276.21,10.1359,99.4646,100.743
619,1728496765,5827.1,20241009 10:59:24,10:59:24,5,preburn,qudo,8,81,1728496757,0.006866952,6.866952134,8.36322536,226.1922143,189.7410729,18.52709711,22.08633617,0.462365932,2.884580305,0.424790205,0.268614972,283.8885762,25.47243803,25.06282857,3.191607481,50.18422979,1.652292383,3.292453406,1.539315098,-302.8325891,81.34244354,5.984284916,68.38271551,22.65419468,6.877875357,8.36322536,266.816174,247.7514606,2.428826674,66.77297276,6.866952134,10.16702491,16.91808303,-5.88805E-05,79.96077635,0,0,1,0,51779.22002,1599.973214,1358.761361,0.849240068,0.177433331,6,0.5,0: Broadleaf,2,TRUE,1728496757,226.1922143,250.4020357,16.92157857,10.16011429,230.6230714,17.01157857,600.0023571,97.54406786,0.100036454,25.58588571,25.06282857,999.9,0,0,9991.228929,0,329.4325714,-24.20975714,230.0856786,252.97225,6.761461786,250.4020357,10.16011429,1.650599286,0.991058571,14.43948214,6.785585,1599.973214,0.691997536,0.308002464,0,2.200139286,0,13539.09643,13789.95,37.937,39.25,38.5,37.625,37.3165,1107.177857,492.7953571,0,1728496821,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-23.692505,-9.319145966,0.900415741,0,6.765182,-0.064991595,0.006669852,1,1,2,1/2,3.22783,2.70424,0.0663519,0.0712638,0.0868529,0.059524,30542.4,29561.8,31342.6,30191,38336.4,37552.1,43926.7,42160,2.11495,1.79482,0.00359491,0,24.9982,999.9,69.3,28.2,27.2783,61.0601,24.4832,1,0.152767,3.32555,20.1663,5.2137,11.998,4.9632,3.29545,9999,9999,9999,149.6,4.97093,1.86777,1.85924,1.86528,1.86315,1.86449,1.86004,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-4.558,-0.09,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,96.9,96.8,0.81543,2.40479,1.44775,2.31812,1.55151,2.34009,35.3596,14.0445,18,611.787,408.608,20.9485,28.8642,30.0009,28.8196,28.762,16.3257,64.9842,0,20.8947,291.241,10.1019,99.4657,100.74
620,1728496770,5832.6,20241009 10:59:30,10:59:30,5,preburn,qudo,8,81,1728496762,0.006857213,6.857213249,9.17783966,239.3603214,199.5427411,19.48407321,23.37200541,0.461749527,2.885846797,0.424284594,0.268290175,283.8878089,25.46006033,25.06021429,3.191110302,50.22455495,1.652149377,3.289525171,1.538960925,-302.4031043,79.45283298,5.842185477,66.77972313,23.42663518,6.868408929,9.17783966,280.8055815,261.0140727,2.406614755,66.77297276,6.857213249,10.17504238,16.91600242,6.64957E-05,79.96077635,0,0,1,0,51817.98935,1599.9675,1358.756636,0.849240148,0.177433485,6,0.5,0: Broadleaf,2,TRUE,1728496762,239.3603214,264.4313214,16.9202,10.16791429,243.8807143,17.0102,599.9918571,97.54367143,0.099936643,25.57089643,25.06021429,999.9,0,0,9998.546786,0,326.8488571,-25.07108571,243.4800357,267.14775,6.752295357,264.4313214,10.16791429,1.650459286,0.9918155,14.438175,6.7966975,1599.9675,0.691995464,0.308004536,0,2.128414286,0,13491.70357,13789.90357,37.937,39.25,38.5,37.63828571,37.3165,1107.169643,492.7978571,0,1728496827,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-24.48272683,-9.408867596,0.929093031,0,6.757879756,-0.094221533,0.009617485,1,1,2,1/2,3.22781,2.70459,0.0693148,0.0743061,0.0868427,0.0595592,30444.3,29464.1,31341.5,30190.3,38335.8,37549.7,43925.3,42158.9,2.11468,1.79415,0.00401214,0,24.9982,999.9,69.3,28.2,27.2774,61.3301,24.7316,1,0.153646,3.37528,20.1655,5.21534,11.998,4.96375,3.29565,9999,9999,9999,149.6,4.97093,1.86778,1.85922,1.86529,1.86312,1.86451,1.86005,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-4.646,-0.09,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,97,96.9,0.845947,2.41943,1.44775,2.31812,1.55151,2.36206,35.3827,14.0357,18,611.686,408.289,20.8834,28.8752,30.0008,28.8292,28.7717,16.9693,64.9842,0,20.8334,301.264,10.0861,99.4625,100.738
621,1728496775,5837.1,20241009 10:59:34,10:59:34,5,preburn,qudo,8,81,1728496767,0.006845013,6.845012746,9.802644647,249.9060357,207.4608407,20.25710895,24.40158719,0.460884257,2.886594239,0.423562354,0.267827388,283.8884198,25.45254925,25.05769643,3.190631525,50.24576467,1.651791534,3.287424413,1.538839991,-301.8650621,78.190641,5.747503586,65.96150223,24.02858535,6.859194615,9.802644647,292.3077773,271.8745212,2.408867205,66.77297276,6.845012746,10.18038158,16.91050364,-0.000128467,79.96077635,0,0,1,0,51841.20124,1599.969643,1358.758575,0.849240222,0.177433629,6,0.5,0: Broadleaf,2,TRUE,1728496767,249.9060357,275.6495,16.91663214,10.17328214,254.4981071,17.00663214,599.9831071,97.54310714,0.099941446,25.56013571,25.05769643,999.9,0,0,10002.90107,0,319.0474286,-25.74359286,254.2062857,278.4827143,6.743358571,275.6495,10.17328214,1.650101786,0.992333571,14.43482857,6.8043,1599.969643,0.691993393,0.308006607,0,2.086157143,0,13455.67857,13789.90714,37.937,39.25,38.5,37.65157143,37.31875,1107.167143,492.8025,0,1728496832,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-25.3753,-8.969166979,0.863490985,0,6.748208,-0.11988,0.011593053,0,0,2,0/2,3.22788,2.7046,0.0716977,0.0767481,0.0868239,0.0595346,30365.3,29385.6,31340.5,30189.4,38335.5,37549.9,43924,42157.9,2.11485,1.79405,0.00248849,0,24.9983,999.9,69.3,28.2,27.278,61.0801,24.6595,1,0.154413,3.39727,20.1649,5.21444,11.998,4.9634,3.29563,9999,9999,9999,149.6,4.97095,1.86777,1.85922,1.86526,1.86311,1.8645,1.86005,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-4.718,-0.09,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,97,97,0.872803,2.41455,1.44897,2.31934,1.55151,2.26929,35.3827,14.0357,18,611.886,408.285,20.8304,28.8832,30.001,28.8366,28.7795,17.4637,65.2586,0,20.7798,316.3,10.0741,99.4594,100.735
622,1728496780,5842.6,20241009 10:59:40,10:59:40,5,preburn,qudo,8,81,1728496772,0.006854549,6.854548535,10.59379219,263.1280714,217.5235655,21.23965324,25.69261395,0.461957283,2.88839721,0.424490328,0.268419028,283.8890931,25.43543155,25.04742143,3.188678359,50.26673084,1.651042328,3.284562771,1.537636031,-302.2855904,77.55542646,5.696538217,64.85546744,24.79188977,6.858933651,10.59379219,306.3939728,285.1365212,2.414688997,66.77297276,6.854548535,10.14491765,16.88486788,-0.000241434,79.96077635,0,0,1,0,51895.27923,1599.973214,1358.761629,0.849240235,0.177433654,6,0.5,0: Broadleaf,2,TRUE,1728496772,263.1280714,289.72425,16.90896786,10.16613571,267.8100357,16.99897143,600.0110357,97.54305714,0.099941621,25.54546786,25.04742143,999.9,0,0,10013.275,0,311.5776429,-26.59630714,267.6536786,292.6997857,6.7428425,289.72425,10.16613571,1.649353571,0.991636,14.42780714,6.79405,1599.973214,0.691993,0.308007,0,2.090639286,0,13414.13571,13789.93214,37.937,39.25,38.5,37.67371429,37.31875,1107.168929,492.8042857,0,1728496837,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-26.1859878,-9.154530314,0.903840665,0,6.745243171,-0.017574355,0.008813798,1,1,2,1/2,3.22777,2.70396,0.0745682,0.0797076,0.0867179,0.0593652,30270.8,29291.2,31339.9,30189.3,38339.3,37556.2,43923.3,42157.4,2.1148,1.79417,0.00164285,0,25.0004,999.9,69.3,28.2,27.2745,60.5701,24.6154,1,0.155122,3.39734,20.1651,5.21355,11.998,4.9629,3.29558,9999,9999,9999,149.6,4.97095,1.86778,1.85925,1.86529,1.86311,1.8645,1.86005,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-4.807,-0.09,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,97.1,97.1,0.9021,2.41455,1.44775,2.31812,1.55151,2.38892,35.4059,14.0357,18,611.95,408.425,20.768,28.8938,30.0008,28.8465,28.7893,18.0941,65.2586,0,20.7484,326.325,10.093,99.4576,100.734
623,1728496785,5847.1,20241009 10:59:44,10:59:44,5,preburn,qudo,8,81,1728496777,0.006827011,6.827011417,11.03104237,273.6413929,226.0031674,22.06760429,26.7191387,0.460003962,2.887996744,0.422834832,0.267360545,283.8901862,25.43149129,25.04000714,3.187269632,50.26215907,1.649794985,3.282379857,1.537474648,-301.0712035,76.95580283,5.652749849,65.42753538,25.3742616,6.856222118,11.03104237,317.7396249,296.0356727,2.415556633,66.77297276,6.827011417,10.13692748,16.86720667,-0.003501005,79.96077635,0,0,1,0,51885.77666,1599.979286,1358.766793,0.84924024,0.177433664,6,0.5,0: Broadleaf,2,TRUE,1728496777,273.6413929,300.8921786,16.89621071,10.15573929,278.39475,16.98623214,599.9916786,97.54302143,0.099876882,25.53427143,25.04000714,999.9,0,0,10010.975,0,310.9142857,-27.25082857,278.3441071,303.9790357,6.740477857,300.8921786,10.15573929,1.648108214,0.990621464,14.41611429,6.779145357,1599.979286,0.6919925,0.3080075,0,2.102732143,0,13384.66071,13789.96786,37.937,39.25,38.5,37.68257143,37.33675,1107.172857,492.8064286,0,1728496842,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-26.76856341,-9.087792334,0.897831455,0,6.741897317,-0.00349108,0.008236172,1,1,2,1/2,3.22773,2.70446,0.0768786,0.0820483,0.0866544,0.0593848,30194.8,29216,31339.5,30188.7,38341.3,37555.1,43922.3,42156.8,2.11443,1.79387,0.00205263,0,25.0004,999.9,69.3,28.2,27.2774,61.0701,24.4671,1,0.155391,3.34669,20.1664,5.21444,11.998,4.96315,3.29558,9999,9999,9999,149.6,4.97094,1.86781,1.85926,1.8653,1.86311,1.86451,1.86004,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-4.879,-0.09,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,97.2,97.1,0.926514,2.41699,1.44897,2.31812,1.55151,2.323,35.4291,14.0357,18,611.761,408.311,20.7357,28.9029,30.0006,28.8545,28.7977,18.5824,65.2586,0,20.7149,341.352,10.0931,99.4559,100.733
